"API.MATS3c"	"API.BCUTc-1l"	"API.MAXDN"	"API.ZMIC3"	"API.JGI3"	"EXP1.GATS4p"	"EXP1.ETA_EtaP_L"	"EXP1.MDEC.22"	"EXP2.ATS6m"	"PreparationMethod"	"Excipient1_mg_per_1g"	"Ball_diameter_mm"	"Medium_ionic_strength"	"Time_min"	"Q"
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	769	0	0	8.996710716	79.53488372
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	769	0	0	10.21582319	81.39534884
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	769	0	0	20.12383865	85.58139535
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	769	0	0	30.20231981	87.90697674
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	769	0	0	45.31640602	89.30232558
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	769	0	0	60.25598707	90.23255814
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	0.897570546	16.74418605
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	1.797564776	34.88372093
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	3.026371978	42.3255814
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	4.075826649	46.51162791
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	4.954007733	52.09302326
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	6.003462404	56.27906977
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	7.050493393	59.06976744
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	8.097524381	61.86046512
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	8.973281782	66.04651163
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	10.02192856	69.76744186
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	20.10687287	75.81395349
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	30.18777771	79.53488372
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	45.12897455	81.39534884
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	4658.615294	6	714	0	0	60.41998961	84.65116279
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	653	0	0.085246	-0.001447513	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	653	0	0.085246	4.834693996	29.7796885
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	653	0	0.085246	15.27850153	49.34282902
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	653	0	0.085246	30.44264953	59.66070291
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	653	0	0.085246	45.33756007	79.24555613
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	653	0	0.085246	60.19194025	85.17167506
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	653	0	0.085246	90.16559551	86.29349777
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	735	0	0.085246	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	735	0	0.085246	4.824561404	26.36500492
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	735	0	0.085246	14.96439118	43.48763824
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	735	0	0.085246	30.16038446	64.53737479
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	735	0	0.085246	45.33177002	77.29430838
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	735	0	0.085246	60.18036014	81.26917955
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	735	0	0.085246	90.16704302	86.78130971
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	784	0	0.085246	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	784	0	0.085246	4.85495918	36.60905564
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	784	0	0.085246	15.00202652	56.17074865
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	784	0	0.085246	30.50199757	79.66099242
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	784	0	0.085246	45.35782526	86.07492328
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	784	0	0.085246	59.90388513	88.09709918
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	784	0	0.085246	89.88622546	92.14579353
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	817	0	0.085246	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	817	0	0.085246	4.523478664	24.90012159
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	817	0	0.085246	14.98031382	48.85356957
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	817	0	0.085246	30.14590933	59.6592554
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	817	0	0.085246	45.31150483	70.46494123
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	817	0	0.085246	60.1760176	79.80574373
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	4	817	0	0.085246	89.86306525	84.3408025
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	490	0	0.085246	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	490	0	0.085246	5.326593278	9.770434274
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	490	0	0.085246	14.95206066	21.33206609
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	490	0	0.085246	30.15896225	26.71589414
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	490	0	0.085246	45.04000167	32.98435444
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	490	0	0.085246	59.93357425	41.91109811
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	490	0	0.085246	90.3494663	53.12180143
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	653	0	0.085246	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	653	0	0.085246	5.349570739	14.64395379
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	653	0	0.085246	15.3009003	25.32095336
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	653	0	0.085246	30.53704593	36.90744261
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	653	0	0.085246	45.10266747	46.27577131
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	653	0	0.085246	60.32001337	53.8748355
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	653	0	0.085246	90.3912435	61.98274602
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	735	0	0.085246	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	735	0	0.085246	5.021619702	15.08553882
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	735	0	0.085246	15.32387776	30.19447288
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	735	0	0.085246	30.22580578	40.89340547
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	735	0	0.085246	45.1172895	49.37710192
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	735	0	0.085246	59.99624005	55.20251499
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	735	0	0.085246	90.05284816	60.2090949
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	784	0	0.085246	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	784	0	0.085246	4.714557266	19.95759614
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	784	0	0.085246	15.0126376	34.18043574
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	784	0	0.085246	30.58717858	47.54057611
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	784	0	0.085246	45.48284001	56.91036701
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	784	0	0.085246	60.02548409	61.4051762
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	784	0	0.085246	90.0716479	64.19651996
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	817	0	0.085246	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	817	0	0.085246	5.036241723	18.18686943
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	817	0	0.085246	14.98339356	27.97777453
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	817	0	0.085246	30.2090949	37.34902764
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	817	0	0.085246	45.76274727	46.27869572
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	817	0	0.085246	59.99206233	54.31642053
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.160322184	0.319285623	0.984923034	2612.753182	2	817	0	0.085246	90.39542122	62.86884047
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	4.897959184	8.844782984
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	9.306122449	16.42713423
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	14.20408163	21.47168727
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	19.59183673	26.51365335
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	29.3877551	30.26473124
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	44.57142857	35.25495832
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	59.75510204	37.70997413
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	90.12244898	39.45099166
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	6	833	0	0	120	41.19459615
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	2	909	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	2	909	0	0	9.306122449	1.215866628
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	2	909	0	0	19.59183673	4.964357574
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	2	909	0	0	29.87755102	6.811440069
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	2	909	0	0	45.06122449	7.998850244
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	2	909	0	0	60.24489796	8.552457603
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	2	909	0	0	90.12244898	9.66225927
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	2	909	0	0	120.4897959	10.13567117
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	836	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	836	0	0	9.859407951	20.46082949
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	836	0	0	20.20385847	24.33179724
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	836	0	0	30.37881746	28.20276498
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	836	0	0	45.4713739	33.73271889
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	836	0	0	60.22026088	35.94470046
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	836	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	836	0	0	10.24291182	51.98156682
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	836	0	0	19.92814184	69.12442396
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	836	0	0	30.10934937	77.41935484
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	836	0	0	45.37764586	87.37327189
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	836	0	0	60.46629696	90.13824885
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	872	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	872	0	0	10.03436695	24.33179724
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	872	0	0	20.04139655	29.30875576
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	872	0	0	30.21713661	33.73271889
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	872	0	0	45.30969304	39.26267281
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	2	872	0	0	60.39756307	41.47465438
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	872	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	872	0	0	10.1015387	71.88940092
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	872	0	0	20.28977583	85.16129032
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	872	0	0	30.29211903	86.8202765
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	872	0	0	45.21362181	91.24423963
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0.898853919	0.33178	1.788044413	0	4	872	0	0	60.13121925	92.90322581
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	333	0	0.119469135	0	0
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	333	0	0.119469135	4.9023	15.1139
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	333	0	0.119469135	10.0178	28.7785
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	333	0	0.119469135	14.9201	38.7164
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	333	0	0.119469135	29.9467	58.1781
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	333	0	0.119469135	44.7602	71.6356
-0.03133827	-0.362305087	5.988008119	28.09707709	0.068452381	1.080372179	0.33898	8.161598641	0	4	333	0	0.119469135	59.6803	82.1946
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	5	3.892649032
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	15	7.917550092
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	30	11.73674309
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	45	14.44646247
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	0	0	0	0	3	0	15	0	60	16.56774815
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	5	3.5649797
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	15	8.109081163
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	30	11.9132024
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	45	14.72432627
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.404719868	0.34173	1.650963624	0	1	500	0	0	60	16.90891413
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	1.175641978	0.307535	4.58079932	0	6	800	0	0.085246	0	0
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	1.175641978	0.307535	4.58079932	0	6	800	0	0.085246	29.8179	24.7436
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	1.175641978	0.307535	4.58079932	0	6	800	0	0.085246	60.3187	30.7692
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	1.175641978	0.307535	4.58079932	0	6	800	0	0.085246	120.41	38.7179
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0	0	0
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0	5	1.14
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0	10	2.11
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0	15	3.89
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0	20	6
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0	30	9.89
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0	45	17.35
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0	60	20.76
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0	76	24.97
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	0	0
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	5.04	52.973
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	9.72	57.8378
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	20.16	60.8108
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	30.6	64.0541
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	40.68	65.9459
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	60.48	67.8378
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	93.6	71.8919
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	120.24	72.7027
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	150.12	74.0541
-0.112743615	-0.327839253	2.941768897	27.58357348	0.043604651	1.404719868	0.34173	1.650963624	0	2	900	0	0	179.64	75.4054
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	0	0
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	4.57246	0.721422
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	10.0006	0.437496
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	14.8577	0.407139
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	19.572	0.377675
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	24.7151	0.59553
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	29.8587	1.06338
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	34.7154	0.783029
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	39.8586	1.00088
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	44.7153	0.720529
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	49.5721	0.440175
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	54.7152	0.65803
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	59.7152	0.62678
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	64.858	0.594638
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	69.8579	0.563388
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	75.144	0.78035
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	80.2875	1.2482
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	84.7153	0.720529
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	90.001	0.687494
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	95.1431	0.155356
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	99.7145	0.126785
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	104.999	0
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	110	0
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	114.857	0.0321426
-0.067732765	-0.373932806	2.598523146	28.61666234	0.063657407	0	0	0	0	0	0	0	0.085246	119.857	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	5	500	0	0	0	0
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	5	500	0	0	5	17.5233557
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	5	500	0	0	15	35.82373058
0.0367551	-0.379678064	6.296608343	35.68176012	0.067819149	1.080372179	0.33898	8.161598641	0	5	500	0	0	30	45.39081846
